"id_num","id","parentId","text","start_sentence","remainder","index_value","sum_index_value","leaf","animal"
295,"cat.chew.my_hair","cat.chew","my hair","5","chew my hair",0.37,,1,"cat"
296,"cat.chew.on","cat.chew","on","2,5",,,1.127,0,"cat"
297,"cat.chew.on.his_tail","cat.chew.on","his tail","5","chew on his tail",0.017,,1,"cat"
298,"cat.chew.on.me","cat.chew.on","me","5","chew on me",0.179,,1,"cat"
299,"cat.chew.on.my","cat.chew.on","my","5",,,0.164,0,"cat"
300,"cat.chew.on.my.fingers","cat.chew.on.my","fingers","5","chew on my fingers",0.143,,1,"cat"
301,"cat.chew.on.my.hand","cat.chew.on.my","hand","5","chew on my hand",0.021,,1,"cat"
302,"cat.chew.on.plastic","cat.chew.on","plastic","2","chew on plastic",0.406,,1,"cat"
303,"cat.chew.on.things","cat.chew.on","things","2","chew on things",0.186,,1,"cat"
304,"cat.chew.on.wires","cat.chew.on","wires","2,5","chew on wires",0.147,,1,"cat"
305,"cat.chew.on.wood_furniture","cat.chew.on","wood furniture","2","chew on wood furniture",0.013,,1,"cat"
306,"cat.chew.on.your_hair","cat.chew.on","your hair","2","chew on your hair",0.015,,1,"cat"
307,"cat.chew.plastic","cat.chew","plastic","2,5","chew plastic",1.132,,1,"cat"
308,"cat.chirp","cat","chirp","1,2,5","chirp",2.478,2.485,1,"cat"
309,"cat.chirp.when_watching_birds","cat.chirp","when watching birds","2","chirp when watching birds",0.006,,1,"cat"
310,"cat.claw","cat","claw","1,2,5","claw",1.788,2.228,1,"cat"
311,"cat.claw.at","cat.claw","at","1,2,5",,,0.023,0,"cat"
312,"cat.claw.at.my_face","cat.claw.at","my face","5","claw at my face",0.006,,1,"cat"
313,"cat.claw.at.soft_blankets","cat.claw.at","soft blankets","2","claw at soft blankets",0.013,,1,"cat"
314,"cat.claw.at.the_grass","cat.claw.at","the grass","1","claw at the grass",0.004,,1,"cat"
315,"cat.claw.before_settling_down","cat.claw","before settling down","2","claw before settling down",0.075,,1,"cat"
316,"cat.claw.blankets","cat.claw","blankets","2","claw blankets",0.102,,1,"cat"
317,"cat.claw.things","cat.claw","things","2","claw things",0.239,,1,"cat"
318,"cat.claw.where_they_sleep","cat.claw","where they sleep","2","claw where they sleep",0,,1,"cat"
319,"cat.claws_get_bigger","cat","claws get bigger","2","claws get bigger",0.004,,1,"cat"
320,"cat.clean","cat","clean","2,5",,,2.034,0,"cat"
321,"cat.clean.each_other","cat.clean","each other","2","clean each other",0.493,,1,"cat"
322,"cat.clean.himself_after_every_bite","cat.clean","himself after every bite","5","clean himself after every bite",0.004,,1,"cat"
323,"cat.clean.me","cat.clean","me","5","clean me",0.419,,1,"cat"
324,"cat.clean.my_other_cat_then_attack_her","cat.clean","my other cat then attack her","5","clean my other cat then attack her",0,,1,"cat"
325,"cat.clean.their_face","cat.clean","their face","2","clean their face",0.017,,1,"cat"
326,"cat.clean.themselves","cat.clean","themselves","2","clean themselves",1.096,1.1,1,"cat"
327,"cat.clean.themselves.on_your_lap","cat.clean.themselves","on your lap","2","clean themselves on your lap",0.004,,1,"cat"
328,"cat.cleaning_herself_so_much","cat","cleaning herself so much","6","cleaning herself so much",0.021,,1,"cat"
329,"cat.climb","cat","climb","2,5",,,0.138,0,"cat"
330,"cat.climb.on_me_after_the_cat_box","cat.climb","on me after the cat box","5","climb on me after the cat box",0.004,,1,"cat"
331,"cat.climb.trees","cat.climb","trees","2","climb trees",0.134,,1,"cat"
332,"cat.come","cat","come","2,5",,,0.103,0,"cat"
333,"cat.come.when_i_meow","cat.come","when i meow","5","come when i meow",0.096,,1,"cat"
334,"cat.come.with_me_into_the_bathroom","cat.come","with me into the bathroom","2","come with me into the bathroom",0.006,,1,"cat"
335,"cat.constantly","cat","constantly","5",,,0.622,0,"cat"
336,"cat.constantly.chatter","cat.constantly","chatter","5","constantly chatter",0.009,,1,"cat"
337,"cat.constantly.groom_herself","cat.constantly","groom herself","5","constantly groom herself",0.006,,1,"cat"
338,"cat.constantly.lick","cat.constantly","lick","5",,,0.154,0,"cat"
339,"cat.constantly.lick.himself","cat.constantly.lick","himself","5","constantly lick himself",0.028,,1,"cat"
340,"cat.constantly.lick.me","cat.constantly.lick","me","5","constantly lick me",0.126,,1,"cat"
341,"cat.constantly.meow","cat.constantly","meow","5","constantly meow",0.453,,1,"cat"
342,"cat.constantly.swallow_like_a_sore_throat","cat.constantly","swallow like a sore throat","5","constantly swallow like a sore throat",0,,1,"cat"
343,"cat.constantly.try_to_get_out","cat.constantly","try to get out","5","constantly try to get out",0,,1,"cat"
344,"cat.continues_to_vomit","cat","continues to vomit","5","continues to vomit",0.004,,1,"cat"
345,"cat.cough","cat","cough","1,2,5","cough",1.089,1.13,1,"cat"
346,"cat.cough.and_sound_like_shes_choking","cat.cough","and sound like shes choking","5","cough and sound like shes choking",0,,1,"cat"
347,"cat.cough.so_much","cat.cough","so much","5","cough so much",0.041,,1,"cat"
348,"cat.coughing","cat","coughing","6,3","coughing",1.557,,1,"cat"
349,"cat.cover","cat","cover","2",,,0.969,0,"cat"
350,"cat.cover.their","cat.cover","their","2",,,0.961,0,"cat"
351,"cat.cover.their.food","cat.cover.their","food","2","cover their food",0.406,0.406,1,"cat"
352,"cat.cover.their.food.when_done_eating","cat.cover.their.food","when done eating","2","cover their food when done eating",0,,1,"cat"
353,"cat.cover.their.poop","cat.cover.their","poop","2","cover their poop",0.543,,1,"cat"
354,"cat.cover.their.urine","cat.cover.their","urine","2","cover their urine",0.013,,1,"cat"
355,"cat.cover.there_poop","cat.cover","there poop","2","cover there poop",0.009,,1,"cat"
356,"cat.crouch","cat","crouch","2","crouch",0.064,,1,"cat"
357,"cat.crunch_on_you","cat","crunch on you","2","crunch on you",0,,1,"cat"
358,"cat.cry","cat","cry","1,2,5","cry",4.4,6.483,1,"cat"
359,"cat.cry.all_night","cat.cry","all night","2","cry all night",0.028,,1,"cat"
360,"cat.cry.and","cat.cry","and","5",,,0.021,0,"cat"
361,"cat.cry.and.bat_her_paws_on_wall","cat.cry.and","bat her paws on wall","5","cry and bat her paws on wall",0.004,,1,"cat"
362,"cat.cry.and.carry_toys","cat.cry.and","carry toys","5","cry and carry toys",0.017,,1,"cat"
363,"cat.cry.at_night","cat.cry","at night","1,2,5","cry at night",1.66,1.673,1,"cat"
364,"cat.cry.at_night.time","cat.cry.at_night","time","2","cry at night time",0.013,,1,"cat"
365,"cat.cry.in_the_morning","cat.cry","in the morning","2","cry in the morning",0.019,,1,"cat"
366,"cat.cry.like_children","cat.cry","like children","2","cry like children",0.004,,1,"cat"
367,"cat.cry.out_at_night","cat.cry","out at night","5","cry out at night",0.021,,1,"cat"
368,"cat.cry.tears","cat.cry","tears","5","cry tears",0.066,,1,"cat"
369,"cat.cry.when","cat.cry","when","2,5",,,0.231,0,"cat"
370,"cat.cry.when.he_goes_to_bathroom","cat.cry.when","he goes to bathroom","5","cry when he goes to bathroom",0.004,,1,"cat"
371,"cat.cry.when.i","cat.cry.when","i","5",,,0.214,0,"cat"
372,"cat.cry.when.i.give_her_a_bath","cat.cry.when.i","give her a bath","5","cry when i give her a bath",0.004,,1,"cat"
373,"cat.cry.when.i.go_to_bed","cat.cry.when.i","go to bed","5","cry when i go to bed",0.073,,1,"cat"
374,"cat.cry.when.i.leave","cat.cry.when.i","leave","5","cry when i leave",0.137,,1,"cat"
375,"cat.cry.when.they_poop","cat.cry.when","they poop","2","cry when they poop",0.013,,1,"cat"
376,"cat.cry.while_mating","cat.cry","while mating","2","cry while mating",0.019,,1,"cat"
377,"cat.crying","cat","crying","6,3","crying",2.622,,1,"cat"
378,"cat.cuddle_with_you","cat","cuddle with you","2","cuddle with you",0.062,0.062,1,"cat"
379,"cat.cuddle_with_you.when_your_sad","cat.cuddle_with_you","when your sad","2","cuddle with you when your sad",0,,1,"cat"
380,"cat.curl_up","cat","curl up","2",,,0.028,0,"cat"
381,"cat.curl_up.next_to_you","cat.curl_up","next to you","2","curl up next to you",0.019,,1,"cat"
382,"cat.curl_up.their_tails","cat.curl_up","their tails","2","curl up their tails",0.009,,1,"cat"
383,"cat.cute","cat","cute","4","cute",2.707,,1,"cat"
384,"cat.defecate_on_my_bed","cat","defecate on my bed","5","defecate on my bed",0.013,,1,"cat"
385,"cat.destroy_toilet_paper","cat","destroy toilet paper","2","destroy toilet paper",0.011,,1,"cat"
386,"cat.develope_kidney_failure","cat","develope kidney failure","2","develope kidney failure",0.004,,1,"cat"
387,"cat.dig","cat","dig","2,5",,,0.137,0,"cat"
388,"cat.dig.around_water_bowl","cat.dig","around water bowl","2","dig around water bowl",0.023,,1,"cat"
389,"cat.dig.at_my","cat.dig","at my","5",,,0.019,0,"cat"
390,"cat.dig.at_my.blanket","cat.dig.at_my","blanket","5","dig at my blanket",0.015,,1,"cat"
391,"cat.dig.at_my.stomach","cat.dig.at_my","stomach","5","dig at my stomach",0.004,,1,"cat"
392,"cat.dig.her_nails_in_my_skin","cat.dig","her nails in my skin","5","dig her nails in my skin",0.004,,1,"cat"
393,"cat.dig.holes","cat.dig","holes","2","dig holes",0.053,,1,"cat"
394,"cat.dig.in","cat.dig","in","5",,,0.036,0,"cat"
395,"cat.dig.in.my_hair","cat.dig.in","my hair","5","dig in my hair",0.015,,1,"cat"
396,"cat.dig.in.plants","cat.dig.in","plants","5","dig in plants",0.021,,1,"cat"
397,"cat.digging_on_my_bed","cat","digging on my bed","6","digging on my bed",0.023,,1,"cat"
398,"cat.dip_her_paw_to_drink","cat","dip her paw to drink","5","dip her paw to drink",0,,1,"cat"
399,"cat.disappear_for_days","cat","disappear for days","2","disappear for days",0.147,,1,"cat"
400,"cat.do","cat","do","2,5",,,0.017,0,"cat"
401,"cat.do.bad_jumps","cat.do","bad jumps","2","do bad jumps",0.009,,1,"cat"
402,"cat.do.that_with_their_claws","cat.do","that with their claws","2","do that with their claws",0.009,,1,"cat"
403,"cat.do.the_halloween_walk","cat.do","the halloween walk","5","do the halloween walk",0,,1,"cat"
404,"cat.drag","cat","drag","2,5",,,0.162,0,"cat"
405,"cat.drag.his_bum","cat.drag","his bum","5",,,0.079,0,"cat"
406,"cat.drag.his_bum.across_the_floor","cat.drag.his_bum","across the floor","5","drag his bum across the floor",0.075,,1,"cat"
407,"cat.drag.his_bum.on_the_ground","cat.drag.his_bum","on the ground","5","drag his bum on the ground",0.004,,1,"cat"
408,"cat.drag.my_shoes_around","cat.drag","my shoes around","5","drag my shoes around",0.004,,1,"cat"
409,"cat.drag.their_bottoms_on_the_floor","cat.drag","their bottoms on the floor","2","drag their bottoms on the floor",0.06,,1,"cat"
410,"cat.drag.themselves_on_the_carpet","cat.drag","themselves on the carpet","2","drag themselves on the carpet",0.013,,1,"cat"
411,"cat.drag.things_around","cat.drag","things around","2","drag things around",0.006,,1,"cat"
412,"cat.drawn_to","cat","drawn to","4",,,0.053,0,"cat"
413,"cat.drawn_to.boxes","cat.drawn_to","boxes","4","drawn to boxes",0.004,,1,"cat"
414,"cat.drawn_to.me","cat.drawn_to","me","4","drawn to me",0.049,,1,"cat"
415,"cat.dribble","cat","dribble","1,2","dribble",1.113,1.166,1,"cat"
416,"cat.dribble.when","cat.dribble","when","2",,,0.053,0,"cat"
417,"cat.dribble.when.being_stroked","cat.dribble.when","being stroked","2","dribble when being stroked",0.053,,1,"cat"
418,"cat.dribble.when.they_are_happy","cat.dribble.when","they are happy","2","dribble when they are happy",0,,1,"cat"
419,"cat.drink","cat","drink","2,5",,,0.698,0,"cat"
420,"cat.drink.a_lot_of_water","cat.drink","a lot of water","2","drink a lot of water",0.154,,1,"cat"
421,"cat.drink.antifreeze","cat.drink","antifreeze","2","drink antifreeze",0.021,,1,"cat"
422,"cat.drink.excessive_water","cat.drink","excessive water","2","drink excessive water",0.013,,1,"cat"
423,"cat.drink.out_of_my_cup","cat.drink","out of my cup","5","drink out of my cup",0.024,,1,"cat"
424,"cat.drink.so_much_water","cat.drink","so much water","5","drink so much water",0.41,,1,"cat"
425,"cat.drink.toilet_water","cat.drink","toilet water","5","drink toilet water",0.053,,1,"cat"
426,"cat.drink.water","cat.drink","water","2",,,0.023,0,"cat"
427,"cat.drink.water.from_their_paw","cat.drink.water","from their paw","2","drink water from their paw",0.011,,1,"cat"
428,"cat.drink.water.out_of_glasses","cat.drink.water","out of glasses","2","drink water out of glasses",0.013,,1,"cat"
429,"cat.drinking_so_much_water","cat","drinking so much water","6","drinking so much water",0.519,,1,"cat"
430,"cat.drool","cat","drool","1,2,5","drool",6.539,6.936,1,"cat"
431,"cat.drool.on_me","cat.drool","on me","5","drool on me",0.207,,1,"cat"
432,"cat.drool.when","cat.drool","when","2,5",,,0.19,0,"cat"
433,"cat.drool.when.happy","cat.drool.when","happy","2","drool when happy",0.124,,1,"cat"
434,"cat.drool.when.she_purrs","cat.drool.when","she purrs","5","drool when she purrs",0.066,,1,"cat"
435,"cat.drooling","cat","drooling","6,3","drooling",2.929,,1,"cat"
436,"cat.drop","cat","drop","5",,,0.034,0,"cat"
437,"cat.drop.so_much_fur","cat.drop","so much fur","5","drop so much fur",0.004,,1,"cat"
438,"cat.drop.toys_in_the_water_bowl","cat.drop","toys in the water bowl","5","drop toys in the water bowl",0.03,,1,"cat"
439,"cat.dry_heaving","cat","dry heaving","6","dry heaving",0.073,,1,"cat"
440,"cat.dump_water_bowl","cat","dump water bowl","2","dump water bowl",0.009,,1,"cat"
441,"cat.ears","cat","ears","2,4",,,0.045,0,"cat"
442,"cat.ears.cool","cat.ears","cool","4","ears cool",0.006,,1,"cat"
443,"cat.ears.droop","cat.ears","droop","2","ears droop",0.011,,1,"cat"
444,"cat.ears.have_a_split","cat.ears","have a split","2","ears have a split",0.028,,1,"cat"
445,"cat.ears.move_while_watching_tv","cat.ears","move while watching tv","2","ears move while watching tv",0,,1,"cat"
446,"cat.ears.turn_purple","cat.ears","turn purple","2","ears turn purple",0,,1,"cat"
447,"cat.eat","cat","eat","1,2,5",,,14.254,0,"cat"
448,"cat.eat.a_lot","cat.eat","a lot","2","eat a lot",0.083,,1,"cat"
449,"cat.eat.bugs","cat.eat","bugs","5","eat bugs",0.056,,1,"cat"
450,"cat.eat.catnip","cat.eat","catnip","2","eat catnip",0.196,,1,"cat"
451,"cat.eat.chalk","cat.eat","chalk","5","eat chalk",0.004,,1,"cat"
452,"cat.eat.cords","cat.eat","cords","5","eat cords",0.021,,1,"cat"
453,"cat.eat.dead_roaches","cat.eat","dead roaches","5","eat dead roaches",0.004,,1,"cat"
454,"cat.eat.electrical_cords","cat.eat","electrical cords","2","eat electrical cords",0.013,,1,"cat"
455,"cat.eat.everything","cat.eat","everything","5","eat everything",0.186,,1,"cat"
456,"cat.eat.fake_christmas_trees","cat.eat","fake christmas trees","2","eat fake christmas trees",0.015,,1,"cat"
457,"cat.eat.flowers","cat.eat","flowers","2","eat flowers",0.134,,1,"cat"
458,"cat.eat.grass","cat.eat","grass","1,2,5","eat grass",7.703,7.795,1,"cat"
459,"cat.eat.grass.and_then_vomit","cat.eat.grass","and then vomit","2","eat grass and then vomit",0.034,,1,"cat"
460,"cat.eat.grass.then_vomit","cat.eat.grass","then vomit","2","eat grass then vomit",0.058,,1,"cat"
461,"cat.eat.hair","cat.eat","hair","2","eat hair",0.506,,1,"cat"
462,"cat.eat.his_cat_litter","cat.eat","his cat litter","5","eat his cat litter",0.036,,1,"cat"
463,"cat.eat.litter","cat.eat","litter","2,1","eat litter",0.491,,1,"cat"
464,"cat.eat.lizards","cat.eat","lizards","2","eat lizards",0.045,,1,"cat"
465,"cat.eat.my_hair","cat.eat","my hair","5","eat my hair",0.815,0.832,1,"cat"
466,"cat.eat.my_hair.when_i_sleep","cat.eat.my_hair","when i sleep","5","eat my hair when i sleep",0.017,,1,"cat"
467,"cat.eat.newspaper","cat.eat","newspaper","2","eat newspaper",0.004,,1,"cat"
468,"cat.eat.paper","cat.eat","paper","2","eat paper",0.226,,1,"cat"
469,"cat.eat.plants","cat.eat","plants","2","eat plants",0.62,,1,"cat"
470,"cat.eat.plastic","cat.eat","plastic","2,5","eat plastic",1.753,1.896,1,"cat"
471,"cat.eat.plastic.bags","cat.eat.plastic","bags","5","eat plastic bags",0.143,,1,"cat"
472,"cat.eat.so_much","cat.eat","so much","5","eat so much",0.504,,1,"cat"
473,"cat.eat.spider_webs","cat.eat","spider webs","2","eat spider webs",0.041,,1,"cat"
474,"cat.eat.stickers","cat.eat","stickers","5","eat stickers",0,,1,"cat"
475,"cat.eat.their","cat.eat","their","2",,,0.388,0,"cat"
476,"cat.eat.their.babies","cat.eat.their","babies","2","eat their babies",0.373,,1,"cat"
477,"cat.eat.their.dead_owners","cat.eat.their","dead owners","2","eat their dead owners",0.015,,1,"cat"
478,"cat.eat.then_throw_up","cat.eat","then throw up","5","eat then throw up",0.073,,1,"cat"
479,"cat.eat.toilet_paper","cat.eat","toilet paper","5","eat toilet paper",0.068,,1,"cat"
480,"cat.eat.with_his_paws","cat.eat","with his paws","5","eat with his paws",0.017,,1,"cat"
481,"cat.eating_litter","cat","eating litter","6","eating litter",0.618,,1,"cat"
482,"cat.enjoy_being","cat","enjoy being","2,5",,,0.009,0,"cat"
483,"cat.enjoy_being.cleaned_by_other_cats","cat.enjoy_being","cleaned by other cats","5","enjoy being cleaned by other cats",0,,1,"cat"
484,"cat.enjoy_being.pet","cat.enjoy_being","pet","2","enjoy being pet",0.009,,1,"cat"
485,"cat.enter_the_house","cat","enter the house","1","enter the house",0.011,,1,"cat"
486,"cat.evil","cat","evil","4,6","evil",1.114,,1,"cat"
487,"cat.extend_their_claws","cat","extend their claws","2","extend their claws",0.036,,1,"cat"
488,"cat.eye","cat","eye","4","eye",0.971,,1,"cat"
489,"cat.eyes","cat","eyes","2,4",,,3.642,0,"cat"
490,"cat.eyes.change","cat.eyes","change","2","eyes change",0.716,0.895,1,"cat"
491,"cat.eyes.change.color","cat.eyes.change","color","2","eyes change color",0.156,,1,"cat"
492,"cat.eyes.change.colors","cat.eyes.change","colors","2","eyes change colors",0.023,,1,"cat"
493,"cat.eyes.closed_when_they're_born","cat.eyes","closed when they're born","4","eyes closed when they're born",0,,1,"cat"
494,"cat.eyes.dilate","cat.eyes","dilate","2","eyes dilate",0.496,0.509,1,"cat"
495,"cat.eyes.dilate.so_much","cat.eyes.dilate","so much","2","eyes dilate so much",0.013,,1,"cat"
496,"cat.eyes.glow","cat.eyes","glow","2","eyes glow",1.064,,1,"cat"
497,"cat.eyes.light","cat.eyes","light","2","eyes light",0.198,,1,"cat"
498,"cat.eyes.look_like_marbles","cat.eyes","look like marbles","2","eyes look like marbles",0.009,,1,"cat"
499,"cat.eyes.matted_shut","cat.eyes","matted shut","2","eyes matted shut",0.017,,1,"cat"
500,"cat.eyes.oval","cat.eyes","oval","4","eyes oval",0.03,,1,"cat"
501,"cat.eyes.pupils_get_big","cat.eyes","pupils get big","2","eyes pupils get big",0.038,,1,"cat"
502,"cat.eyes.reflective","cat.eyes","reflective","4","eyes reflective",0.085,,1,"cat"
